ID;marine;memory;add.surface.;resolution.cm;resolution.sections;waterline;reservoir;starting.age;acc.rate;hiatus.1;hiatus.2;hiatus.3;add.depth.1;add.age.1;add.error.1;need.calibration.1;add.depth.2;add.age.2;add.error.2;need.calibration.2;add.depth.3;add.age.3;add.error.3;need.calibration.3;add.depth.4;add.age.4;add.error.4;need.calibration.4;add.depth.5;add.age.5;add.error.5;need.calibration.5;add.depth.6;add.age.6;add.error.6;need.calibration.6;add.depth.7;add.age.7;add.error.7;need.calibration.7;add.depth.8;add.age.8;add.error.8;need.calibration.8;add.depth.9;add.age.9;add.error.9;need.calibration.9;add.depth.10;add.age.10;add.error.10;need.calibration.10;add.depth.11;add.age.11;add.error.11;need.calibration.11;add.depth.12;add.age.12;add.error.12;need.calibration.12;add.depth.13;add.age.13;add.error.13;need.calibration.13;add.depth.14;add.age.14;add.error.14;need.calibration.14;add.depth.15;add.age.15;add.error.15;need.calibration.15;add.depth.16;add.age.16;add.error.16;need.calibration.16;keep.age.1;keep.age.2;keep.age.3;keep.age.4;keep.age.5;keep.age.6;delete.1;delete.2;delete.3;delete.4;delete.5;delete.6;delete.7;delete.8;delete.9;delete.10;delete.11;delete.12;delete.13;delete.14;delete.15;delete.16;delete.17;delete.18
339;FALSE;0.3;TRUE;;30;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;FALSE;0.7;TRUE;10;;;;-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;FALSE;0.3;TRUE;10;;580;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;FALSE;0.7;TRUE;;15;;;-50;;;;;322.5;12850;250;FALSE;380;14650;250;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;FALSE;0.3;TRUE;;60;;;-50;;;;;104;3450;450;TRUE;241.5;6850;150;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243.5;262;;;;;;;;;;;;;;;;
345;FALSE;0.3;FALSE;;30;;;;;;;;800;15500;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.5;308;528;634;723;797;;;;;;;;;;;;
346;FALSE;0.3;TRUE;;15;;;-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;FALSE;0.7;TRUE;;30;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;FALSE;0.7;TRUE;;15;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;FALSE;0.3;TRUE;;60;130;;-10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
354;FALSE;0.3;TRUE;;60;;;-50;;;;;110;2180;200;TRUE;220;3250;150;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;FALSE;0.3;TRUE;;30;;;-50;;;;;88;5535;129;TRUE;170;5672;196;TRUE;635;16903;243;TRUE;662.5;17050;163;TRUE;55;250;100;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88;170;635;662.5;;;;;;;;;;;;;;
361;FALSE;0.3;FALSE;5;;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;FALSE;0.7;TRUE;;15;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;FALSE;0.7;TRUE;5;;;;-50;;;;;210;11500;1000;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;FALSE;0.7;TRUE;;60;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;FALSE;0.7;FALSE;;60;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;FALSE;0.7;TRUE;;60;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;FALSE;0.7;TRUE;;30;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;FALSE;0.3;TRUE;10;;;;-33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
488;FALSE;0.7;TRUE;5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
489;FALSE;0.3;TRUE;;60;;;-30;;;;;1100;13000;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;983.5;1077.5;;;;;;;;;;;;;;;;
490;FALSE;0.3;TRUE;;15;;;0;;;;;110;120;50;FALSE;180;2000;300;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
492;FALSE;0.3;TRUE;10;;217;;-42;;;;;228;150;20;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18180;;;;;;930;1026;;;;;;;;;;;;;;;;
493;FALSE;0.3;TRUE;;30;;1100;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
495;FALSE;0.7;FALSE;;30;1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
496;FALSE;0.3;TRUE;5;;565;;-31;;;;;789;6300;200;TRUE;779;6173;100;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
497;FALSE;0.7;TRUE;5;;;;-50;;;;;313;13500;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
501;FALSE;0.3;TRUE;;60;;;-34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
506;FALSE;0.3;TRUE;10;;;;-30;;;;;236;14000;250;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;186;217;;;;;;;;;;;;;;;;
507;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;;;;;;;;;;;;;;;;;
509;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
510;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
513;FALSE;0.3;TRUE;;30;316;;-34;;;;;344;60;10;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8110;;;;;;342.5;410.5;470;551;571;620.5;694.5;764.5;840.5;908.5;963;981.5;1014;;;;;
514;FALSE;0.3;TRUE;5;;;;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
516;FALSE;0.3;TRUE;;15;;;-30;;;;;980;13000;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
517;FALSE;0.3;TRUE;5;;;;-39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187.5;225;275;;;;;;;;;;;;;;;
518;FALSE;0.7;TRUE;;30;;;-50;25;;;;641;15000;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
519;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;533.5;;;;;;;;;;;;;;;;;
523;FALSE;0.3;TRUE;30;;15;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;757.5;;;;;;;;;;;;;;;;;
524;FALSE;0.3;TRUE;;60;260;;-50;;;;;735;6000;250;TRUE;800;6900;250;TRUE;810;7000;250;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
525;FALSE;0.3;TRUE;10;;;;-50;;;;;106;2350;200;FALSE;127.5;3677;200;FALSE;187;7627;200;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;71;;;;;;;;;;;;;;;;
527;FALSE;0.3;TRUE;;30;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
530;FALSE;0.7;TRUE;;25;;;-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
531;FALSE;0.7;TRUE;5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
532;FALSE;0.3;TRUE;;30;;1000;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
534;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
535;FALSE;0.7;TRUE;;120;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
536;FALSE;0.7;FALSE;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
537;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;245;;;;;;;;;;;;;;;;;
538;FALSE;0.3;FALSE;;30;;;;;;;;480;9260;140;TRUE;0;2300;125;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
539;FALSE;0.3;TRUE;;30;;;-50;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;667;1187;;;;;;;;;;;;;;;;
540;FALSE;0.3;FALSE;10;;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
543;FALSE;0.7;TRUE;10;;;;-50;50;;;;346.5;6850;150;TRUE;543.5;12100;200;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
547;FALSE;0.3;TRUE;;30;;;-50;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
549;FALSE;0.3;TRUE;5;;;;-50;;;;;215;5750;250;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
550;FALSE;0.3;TRUE;;10;;;-28;;;;;724;6850;150;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;FALSE;0.3;FALSE;;60;;;;;;;;170;19400;3600;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;FALSE;0.3;TRUE;10;;20;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;FALSE;0.7;TRUE;;15;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;FALSE;0.3;TRUE;2.5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;FALSE;0.3;TRUE;;60;;;-32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;FALSE;0.3;TRUE;;15;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;FALSE;0.3;FALSE;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;FALSE;0.7;TRUE;5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;FALSE;0.3;TRUE;;60;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;FALSE;0.3;TRUE;10;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;FALSE;0.3;TRUE;10;;;;-50;30;;;;230;12000;1000;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168;;;;;;;;;;;;;;;;;
693;FALSE;0.7;TRUE;;30;;;-35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;183;;;;;;;;;;;;;;;;;
699;FALSE;0.7;TRUE;;60;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;FALSE;0.3;TRUE;;60;;;-50;;;;;305.5;12100;200;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;FALSE;0.3;TRUE;;120;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;
719;FALSE;0.7;TRUE;;15;;;-43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;567;;;;;;;;;;;;;;;;;
720;FALSE;0.3;TRUE;2.5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;FALSE;0.7;TRUE;;15;30;;-50;;;;;525;8000;200;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490;140;;;;;;;;;;;;;;;;
772;FALSE;0.3;TRUE;;60;;;-50;;;;;428;12000;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
773;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
774;FALSE;0.3;FALSE;2.5;;;;;;;;;28.75;100;20;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
776;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
777;FALSE;0.3;TRUE;10;;840;;-50;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;FALSE;0.3;TRUE;;15;;1000;-32;;;;;700;12000;1000;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;FALSE;0.7;TRUE;10;;;40;-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
784;FALSE;0.7;TRUE;;60;;;-50;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;292.5;;;;;;;;;;;;;;;;;
785;FALSE;0.3;TRUE;;60;;800;0;;;;;45;120;30;FALSE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
788;FALSE;0.3;TRUE;10;;;;-50;;;;;214;8300;100;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222.5;390;674;711;713;719.5;875;;;;;;;;;;;
790;FALSE;0.7;TRUE;5;;;;-17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;FALSE;0.7;FALSE;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
792;FALSE;0.3;TRUE;;60;;;-50;;;;;307;8300;100;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
796;FALSE;0.3;TRUE;;30;;;-50;;;;;330.5;6850;150;TRUE;520.5;12100;200;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
798;FALSE;0.7;TRUE;;120;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
799;FALSE;0.7;FALSE;5;;;;;;;;;0;1900;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
801;FALSE;0.7;FALSE;;15;;;;;;;;0;2500;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
802;FALSE;0.3;TRUE;10;;;800;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142.5;265;;;;;;;;;;;;;;;;
803;FALSE;0.3;TRUE;;30;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
804;FALSE;0.7;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
805;FALSE;0.3;TRUE;10;;;;-19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
808;FALSE;0.7;TRUE;;30;;;-44;;;;;266;6800;150;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
811;FALSE;0.3;TRUE;5;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;;;;;;;;;;;;;;;;;
813;FALSE;0.3;TRUE;;60;1125;;-38;;;;;1174.5;290;50;TRUE;1348;2280;60;TRUE;1523;4310;70;TRUE;1806;7790;90;TRUE;2054;11260;140;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1174.5;1348;1523;1806;2054;;;;;;;;;;;;;
816;FALSE;0.7;TRUE;10;;;;-50;;;;;397;13500;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;FALSE;0.3;TRUE;;15;;;-50;;;;;344;9000;500;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
820;FALSE;0.3;TRUE;10;;;;-50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
821;FALSE;0.7;TRUE;10;;;;-50;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
823;FALSE;0.3;TRUE;;60;;;-30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
828;FALSE;0.7;TRUE;2.5;;;;-50;;;;;144;5000;250;TRUE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
829;FALSE;0.3;TRUE;5;;;;-28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
